disp_income,occ_code,cust_age,time_emp,res_indicator,I_01,I_02,I_03,I_04,D_01,ER_01,ER_02,I_05,D_02,I_06,P_01,S_01,CA_03,CA_02,CA_01,S_02,var.FT,var.SA,var.SB,var.SC,var.SD,var.SE,var.SF,var.SG,var.SH,var.SJ,var.SK,var.SL,var.SM,var.SN,var.SO,var.H,var.P,var.R,var.1,var.2,var.3,var.4,var.5,response
340,SN,31,1,R,1,7750,12,1,14,0,0,4,123,0.207411661,58.453125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
0,SL,20,2,P,1,500,15,1,1,11,1,3,527,0.491066968,35.03125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,19,1,P,1,100,8,1,0,18,0,16,0,0.129370438,63.5546875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SC,24,0,R,1,1050,3,4,0,2,0,5,34,0.359432146,71.5,2,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SM,18,1,R,2,100,4,1,0,19,0,35,32,0,82.296875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1,SO,24,0,P,1,250,23,3,0,0,6,34,340,0,92.4375,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,SO,14,1,P,1,250,10,1,0,28,27,16,402,0,17.83203125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,19,1,R,1,750,11,2,1,6,1,45,467,0.053728181,75.546875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SO,19,1,P,1,250,14,1,0,18,1,23,0,0,53,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SD,19,1,P,1,50,8,1,686,20,1,21,0,0.069442791,77.484375,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,250,2,1,0,14,2,14,0,0.860677594,51.328125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SD,18,1,P,1,150,2,1,51,11,0,1,1,0,54.7109375,1,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SB,22,1,P,1,1600,22,1,0,5,4,6,1,0.170861854,61.46875,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SB,18,1,P,1,800,7,1,25,6,0,15,712,0.231919392,73.890625,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SL,19,2,R,1,300,12,1,0,0,1,15,0,0.060902882,61.515625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,SE,21,3,R,1,400,9,1,0,1,0,4,94,0,29.703125,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,SF,18,1,P,1,700,6,1,0,7,0,47,0,0,65.90625,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SC,18,1,R,1,500,3,1,29,13,0,35,1,0.272698059,73.171875,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
300,SO,19,1,R,1,500,45,1,0,14,0,9,94,0.013642603,59.75,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SE,22,1,P,1,50,18,1,0,21,3,3,31,0.075504675,46.6796875,1,1,0,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SL,18,1,P,1,500,49,1,0,18,0,26,0,0,82.59375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,SC,19,1,P,1,350,17,1,41,21,1,16,248,0,68.21875,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1000,SD,23,3,H,1,3550,17,1,0,0,1,9,30,0,72.25,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,SG,22,4,R,1,350,12,1,0,9,0,11,0,0.093214307,66.109375,1,0,27,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SB,38,1,P,1,2050,65,1,0,15,0,32,0,0.103426934,77.578125,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1200,SB,26,1,R,1,50,3,2,0,6,0,3,0,0.242035278,31.625,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SE,21,1,R,1,100,5,1,0,4,2,8,94,0,11.03710938,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SC,20,1,R,1,500,17,1,0,21,1,33,0,0,58.671875,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SC,25,1,R,1,750,14,1,0,23,0,1,372,0.203816203,51.109375,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SC,20,1,R,2,750,5,1,0,0,0,14,777,0.141475603,67.875,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SA,22,1,P,1,500,7,1,116,2,4,9,123,0.140807792,55.421875,1,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SA,18,1,R,1,150,45,1,65,10,0,12,247,0,19.44140625,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,20,1,R,1,600,4,1,0,11,2,12,94,0.052714267,26.671875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SO,23,1,P,1,950,29,2,29,6,4,12,528,0,31.546875,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
260,SO,18,0,P,3,450,2,2,0,18,0,5,0,0.013356336,22.70703125,1,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
460,SO,53,1,R,1,50,39,1,0,3,3,1,0,0,35.390625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SO,18,1,R,1,50,5,1,0,0,0,10,94,0.365662342,95.359375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SB,27,1,R,1,50,23,1,44,0,0,11,1551,0.078924638,5.20703125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,27,1,R,1,50,11,1,0,0,0,2,0,0,42.8984375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SF,20,3,P,3,350,23,1,0,15,0,16,123,0,34.5625,1,1,0,3,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SM,23,4,R,1,2000,29,1,0,0,1,4,1,0.012924581,75.03125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
540,SN,34,1,H,2,6350,7,3,1,23,0,37,1828,0,32.4140625,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
1,SB,18,1,P,1,200,11,1,0,17,0,21,61,0.250049188,70.4375,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,21,1,P,1,150,22,1,60,11,3,74,0,0.064701562,62.71875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
2,SB,21,1,R,1,50,2,1,0,2,1,3,93,0.244955607,74,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
200,SO,30,1,R,1,600,20,1,1,4,0,6,340,0,56.3359375,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,SB,18,1,P,1,1600,6,1,0,0,0,13,0,0,67.140625,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,20,1,P,1,650,1,1,0,7,2,11,0,0.195923534,53.15625,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,500,14,1,35,10,0,17,0,0.40077417,35.640625,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SB,21,2,P,3,350,9,1,1,2,1,6,371,0.526546162,16.31640625,1,1,769,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
460,SB,24,1,R,1,750,28,3,0,11,4,2,0,0,61.7109375,1,0,0,4,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,SB,18,1,P,1,150,2,1,0,13,0,105,0,0,91.46875,3,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
600,SB,21,4,P,1,850,2,2,0,0,0,10,0,0.160086597,64.65625,1,1,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
100,SO,20,2,P,2,500,5,1,1,4,3,8,62,0.101946151,81.640625,2,1,951,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,18,1,P,1,100,31,1,1,18,0,10,0,0,35.4296875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
400,SN,21,1,R,1,150,33,1,0,3,0,6,0,0.251922453,52.375,1,1,97,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2,SA,20,1,P,1,1550,5,5,0,14,12,4,216,0.12099226,58.09375,1,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
2,SL,22,1,R,1,100,6,1,36,21,0,40,0,0.188109906,63.296875,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,SK,24,1,R,2,100,11,1,0,13,2,59,619,0.175455545,66.421875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SL,32,1,R,1,150,13,1,0,4,0,37,278,0.091061221,13.70703125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,28,1,R,1,350,3,1,66,3,0,10,0,0.239584096,62.1796875,2,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SD,19,1,P,1,250,44,1,0,1,0,14,61,0.065643136,14.17773438,1,0,0,5,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SO,19,1,P,1,150,20,1,0,19,0,13,0,0.245344801,72.515625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1,SO,18,1,P,1,200,7,1,0,8,0,11,2014,0,86.734375,1,1,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
100,SB,26,1,R,1,100,1,1,0,0,3,7,0,0.06307837,37.34375,1,1,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,SM,20,1,P,1,100,42,1,25,13,2,1,435,0.204950513,60.671875,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,100,31,1,0,3,1,2,1675,0.216137165,43.1640625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
300,SO,29,0,R,1,1700,29,2,0,10,0,7,0,0.208175931,38.2734375,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
0,SA,19,2,P,1,250,16,1,42,8,2,15,0,0,41.2109375,2,1,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SO,17,1,P,1,2650,8,1,49,19,0,2,62,0.028121084,40.1875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
980,SO,33,2,H,1,800,12,2,0,14,0,31,806,0,66.609375,1,2,502,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
500,SO,21,1,R,1,500,16,1,35,14,3,21,0,0,73.640625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
0,SO,20,2,P,1,900,8,2,0,7,0,31,0,0,52.296875,1,2,447,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SO,19,1,P,1,500,10,1,310,14,1,23,0,0.062439635,66.390625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SB,20,2,P,1,650,13,1,56,6,1,5,0,0.161901385,79.78125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SB,19,1,R,1,100,2,1,0,0,1,1,31,0.486973639,83.203125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SL,30,1,R,1,100,11,1,0,9,0,3,310,0,61.6640625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,SA,19,1,P,1,200,5,1,59,14,2,10,962,0.304959239,48.859375,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SB,38,1,P,1,50,4,1,0,7,1,6,403,0.190539544,33.5234375,2,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SA,22,1,P,1,950,53,1,0,16,4,14,32,0,67.265625,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SO,23,1,P,1,100,25,1,0,20,3,11,775,0,35.359375,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1,SA,21,3,P,1,8950,16,2,15,0,3,9,836,0,46.78125,1,2,76,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
100,SH,23,5,P,1,350,19,1,18,7,27,7,0,0.464338949,46.203125,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,23,1,R,1,100,18,1,0,7,0,2,155,0.104576106,39.1171875,1,0,276,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SF,22,1,R,1,1650,9,1,0,6,0,8,1797,0,64.15625,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,SC,18,1,P,1,200,12,1,20,4,0,8,0,0,44.578125,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,18,1,P,1,1250,23,1,0,20,0,7,0,0.182711741,39.375,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,SC,19,1,P,1,500,9,1,55,16,1,16,0,0,57.9765625,1,0,0,4,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,SH,20,3,P,1,500,10,2,40,10,2,25,0,0.035220992,57.765625,1,2,1098,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
260,SO,18,1,P,1,50,2,1,0,15,0,11,30,0,56.8125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
900,SC,21,4,P,1,500,20,2,0,7,2,4,526,0.028480272,75.609375,1,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,19,1,P,2,150,3,1,0,1,1,3,0,0.515828706,56.9140625,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,SO,27,1,R,1,100,2,1,0,6,2,54,1924,0.311991819,65.515625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,SC,20,1,R,1,250,2,1,0,0,2,3,124,0.105853551,41.796875,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SL,26,1,R,1,150,4,1,0,6,0,35,33,0,28.125,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,SF,19,0,R,1,1600,3,2,0,0,11,6,155,0.228786383,28.76171875,1,0,0,5,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SA,25,0,R,1,1450,1,1,30,4,0,44,1,0,9.9609375,1,0,0,4,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
0,SA,18,1,P,2,750,24,1,0,5,0,11,1,0.071621456,84.21875,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SO,23,1,P,1,50,17,1,56,2,0,3,0,0,82.15625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
1,SB,27,1,R,1,50,15,1,0,9,0,5,1210,0.2608837,54.953125,1,0,0,5,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,SO,19,1,P,2,150,12,1,1,23,0,12,0,0.101651896,78.765625,1,0,56,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,SO,19,1,P,1,100,31,1,0,9,1,7,0,0.022857958,78.8125,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
500,SO,21,1,R,1,750,19,2,0,1,0,3,467,0.168154426,72.328125,1,2,296,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
1,SO,25,1,P,1,250,15,1,0,3,3,5,62,0,63.6953125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,SA,18,1,P,1,250,4,1,191,16,0,59,0,0.068232137,77.21875,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,SE,19,1,P,1,100,61,1,0,1,1,47,1117,0,81.640625,1,1,507,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,SH,20,2,P,2,750,18,2,30,3,3,9,62,0.07655913,47.9453125,1,2,0,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,28,1,R,1,150,24,2,0,15,0,7,0,0,45.75,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,SO,20,1,P,1,350,2,1,0,21,0,14,62,0.049470491,74.328125,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
700,SE,30,2,P,1,2850,5,1,0,17,11,4,1055,0.156811628,31.14453125,1,1,75,3,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SL,25,5,P,2,350,60,1,1,2,6,4,60,0.030707451,75.34375,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
0,SE,20,2,P,1,750,55,1,30,17,0,5,32,0.170857123,41.1015625,1,0,0,5,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SA,20,3,P,1,100,2,1,0,10,5,4,0,0.199569668,80.125,1,1,556,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,16,0,P,1,100,17,1,26,4,0,3,0,0,63.265625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
1,FT,32,1,R,1,1700,9,1,45,0,0,3,4434,0,55.6640625,1,0,0,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,24,0,R,1,2800,26,1,0,6,0,32,154,0.068150949,37.953125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SO,18,1,P,1,500,19,2,0,0,1,4,0,0,10.73632813,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SO,21,0,R,1,100,2,2,0,11,0,15,0,0.22375474,81.71875,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
0,SA,20,1,P,1,250,18,2,19,0,2,6,1,0.416812078,59.828125,1,2,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
600,SO,27,1,R,1,350,2,2,1,2,1,3,217,0.121390369,53.109375,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
0,SA,56,1,H,1,12550,2,1,0,4,2,3,586,0,75.21875,1,0,0,5,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,SO,36,1,R,2,150,12,1,0,1,0,16,0,0,14.74804688,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
500,SO,28,0,R,1,100,5,3,0,7,0,14,1,0.232219681,37.5703125,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
500,SO,20,1,P,1,1150,7,1,24,2,0,16,0,0,18.81640625,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
0,SC,18,1,P,1,50,6,1,30,3,0,9,31,0.293849672,15.99609375,1,0,0,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SD,24,1,P,3,300,11,1,0,8,4,11,0,0.138987372,31.77734375,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,SO,20,1,P,1,750,1,1,1,11,0,19,0,0,48.1328125,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
0,SA,18,1,P,1,100,46,1,0,13,0,29,0,0,92,1,1,0,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,SB,19,1,P,1,750,42,1,39,21,0,29,372,0,97.5,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SN,19,1,P,1,950,5,1,0,6,2,27,31,0.054796449,66.0625,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
0,SC,19,1,P,1,500,5,1,0,7,2,24,0,0.171990323,67.5,1,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1,SO,20,1,P,1,50,5,1,0,17,2,19,0,0.097231347,39.2890625,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
400,SC,18,1,P,1,1350,3,1,0,18,0,12,498,0.129931528,61.9609375,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,SA,21,1,P,1,950,44,1,0,16,3,5,0,0.049910981,19.7578125,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,SO,20,1,P,1,250,5,1,0,0,0,2,32,0.493180749,22.42578125,1,0,142,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
0,SL,34,1,R,2,2850,12,1,0,3,0,27,0,0.1328147,49.0390625,1,0,0,5,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
0,SO,23,1,P,1,300,3,1,35,9,6,11,0,0,30.65625,1,0,0,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,SA,18,1,R,1,350,2,1,0,13,0,30,1488,0.072048502,77.5,1,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,SH,18,1,P,1,250,5,2,50,9,0,25,528,0,71.34375,1,2,0,3,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,SO,20,2,P,1,50,3,1,45,2,2,11,32,0.098435574,62.921875,1,1,0,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2,SO,21,1,P,1,750,12,2,50,12,2,11,0,0.150144844,50.2265625,1,2,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
