"","app_id","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","I_03","I_04","D_01","ER_01","ER_02","I_05","D_02","I_06","P_01","S_01","CA_03","CA_02","CA_01","S_02"
"6598",-9925,0,"SO",19,1,"P",1.236,672.75,40,1.12,20.9,13.575,1.66,22,425.276666666667,0,98.546875,1.01,0,157.4,5,-1
"6599",-9912,280,"SO",29,1.77,"P",1.3,400,16,2,68.3625,12,11,17,1782.035,0,97.171875,1,2,295,2,4
"6600",9896,100,"SL",23,4,"P",1.14,950,10,3,0,16,6,15,497.033333333333,0.024520925,65.90625,1,2,898,3,1
"6601",9895,1,"SM",23,5,"P",1.16,1677,38,1,19.93,22,5,5,446.06,0.2177525419,48.578125,1.03,0,618.54,5,-1
"6602",-9929,0,"FT",26,1.825,"R",1,1350,2,1,0,6.07,1.68,2,341,0,85.5,1,1,0,3,1
"6603",-9868,0,"SO",19,1,"P",1,600,2,2,1,9.29333333333333,1.27666666666667,1,309,1.3014599718,42.484375,1,2,309,3,1
"6604",-9871,0,"SN",26,1,"R",2,200,2,2,161,8.4,2,12.05,156,0.0921183478,56.9140625,1,1,0,3,2
"6605",9907,1600,"SB",19,2,"R",1.25,831,13,1,47.13,4.87,1.12,10.68,569.71,0.3613917688,48.4609375,1,1,0,3,1
"6606",-9926,1460,"SN",25,1,"P",1.17,966,11,1,25.63,12.02,3.35333333333333,19.144,470.513333333333,0.2447579033,38.5390625,1.05,1,0,3,-1
"6607",-9867,1,"SB",36,1,"R",1.176,975.5,35,1.21,19.29,2.17,1.19,4.02,1306.402,0.0474214347,53.9921875,1.03,0,41.1199999999998,5,-1
"6608",-9914,1,"SN",22,1,"R",1.06,855.5,20.47,1.07,32.27,3.94,0.57,7.57,735.7,0.3351643048,59.34375,1,0,52.6,5,1
"6609",-9931,1,"SO",17,1,"P",1.19,165.583333333333,13.1533333333333,1.01,34.4542857142857,11.69,0.01,13.6375,88.2,0.08732936,63.53125,1.04,0,-6.58815224596765e-13,5,-1
"6610",9921,1,"SO",32,0.91,"R",1.47,409.5,22.32,1.73,227.5,2.41,1.28,3.95,861.66,0.0429388185,11.46875,1.22,0,14.3999999999997,5,-1
"6611",-9927,0,"SH",18,1,"R",1.21,716.25,31.7075,1.04,37.72,7.65,0.51,14.165,493.32,0,60.7897265625,1,0,18.8899999999995,4,-1
"6612",-9920,1,"SL",25,4,"R",1.23,1108.5,25.76,1.19,35.22,0,1.18,6.5,657.16,0,31.89453125,1,0,161.88,5,-1
"6613",9910,0,"SD",24,1.05,"R",1.13,799.75,27.03,1.06,36.43,2.13,0.77,7.16,746.192,0.063310503,50.8125,1.02,0,24.1899999999997,5,-1
"6614",9908,1,"SO",24,1.45,"R",1.206,900,22.2121212121212,1.18,17.42,2.37,0.63,5.33,659.29,0,48.7334765625,1.01,0,120.43,4,-1
"6615",-9905,0,"SO",20,1,"R",1.37,483,12.2,1.31,157.98,6.27333333333333,0.91,9.77,322.04,0.5130413622,31.73828125,1.36,0,42.8399999999998,5,3
"6616",9901,160,"SD",30,1.06,"R",1.13,1112,24.87,1.14,24.49,1.93,0.51,5.13,1134.455,0.1120604875,41.859375,1.04,0,41.5799999999997,5,-1
"6617",9894,0,"SE",25,1.61,"R",1.13,1108.25,22.84,1.07,14.19,2.7,0.67,6.14,679.44,0,53.62435546875,1.02,0,27.3199999999997,4,-1
"6618",-9888,1,"SE",21,1,"P",1,50,5,3,0,2,1,3,438.66,0.9255612884,41.0859375,2,3,0,3,1
"6619",-9891,1000,"SB",24,1.05,"R",1.27,707.5,13.28,1.24,69.96,3.85,1.17,6.57,623.8,0.1567933839,42.265625,1.37,0,4.34999999999971,5,3
"6620",9887,0,"SO",24,1.13,"R",1.136,669,25.34,1.04,37.63,2.11,0.68,5.62,566.79,0.012387192,58.34375,1.01,0,7.96999999999961,5,-1
"6621",-9886,0,"SO",26,1,"P",1.15,445.5,24.93,1.17,38.39,5.42,1.92,9.98,507.69,0.1877099937,38.171875,1.04,0,9.49999999999963,5,-1
"6622",9882,0,"SB",21,1.54,"R",1.21,499,15.26,1.18,48.1,13.4625,1.44,24.45,278.24,0,64.5871875,1.12,0,25.6999999999996,5,-1
"6623",-9928,0,"SB",17,1,"P",1.26,197.083333333333,26.8535555555556,1.01,48.7233333333333,2,0.24,16,452.74,0.3703528438,76.015625,1.04,0,1.30999999999945,5,-1
"6624",9881,0,"SD",21,1.03,"R",1.18,781.75,22.728,1.12,45.24,3.03,0.62,5.81,573.27,0,35.53529296875,1.07,0,8.40999999999964,5,-1
"6625",9879,1,"SO",18,0.9,"R",1.266,419,32.17,1.03,44.13,6.87,0.23,14.615,329.04,0,52.04494140625,1.01,0,6.61999999999951,4,-1
"6626",9876,0,"SL",22,2.1,"R",1.13,767,23.52,1.12,34.89,3.1,1.23,8.59,595.02,0.2490408346,66.90625,1.01,0,154.12,5,-1
"6627",9874,0,"SB",18,0.83,"R",1.246,230.5,32.4,1.04,44.005,13.1525,0.12,23.9,156.1,0,57.52009765625,1.03,0,0.649999999999474,4,-1
"6628",-9923,0,"SO",18,1,"R",1.06,486,11.6766666666667,1.04,15.0085714285714,18,0,25,201.54,0,86.09375,1,0,13.5899999999999,5,1
"6629",9872,1,"FT",17,0.55,"P",1.62,613,32.83,1.23,167.4275,15.13,0.69,21.5675,379.6,0.1546326615,22.453125,1.12,0,12.4699999999997,5,-1
"6630",9930,0,"SF",18,1,"P",1.235,280.5,60,1,42.475,13,0,66,176.274285714286,0,64.765625,1.02,1,0,3,-1
"6631",9878,1,"SB",19,2,"P",1.19,212.25,14.17,1.065,59.2,10,1,40,186.31,0.1475286894,76.09375,1.09,0,32.3899999999996,5,-1
"6632",9883,1080,"SB",33,1,"R",2.52,600,15,2,248.39,27,7.37,25,619,0.3505512439,96.625,1,1,0,3,1
"6633",9915,1,"SA",19,1,"P",1.23,180.5,24,1,59.6533333333333,6,0,13,270.66,0.2242008885,80.71875,1.05,1,0,3,-1
"6634",9916,1,"SO",30,1,"R",2,6000,5,4,70,3.72,0,7.85,1984,0.3962719161,48.4375,1,4,0,3,-1
"6635",9902,0,"SE",18,1,"P",1.23,593.75,14,2,34.51,11.47,0.51,23.3525,318.02,0.3860054649,57.4375,2,2,3,3,0
"6636",9873,0,"SO",19,1,"P",1.09,358.5,9,1,1,10.36,0,14.84,125.24,0.1471186113,59.546875,1.08,1,0,3,4
"6637",9918,1,"SA",27,1,"R",1.14,1441,30.43,1.16,22.85,2.11,0.46,6.9,1035.96,0.1608020598,62.5546875,1.02,0,15.1099999999997,5,-1
"6638",9900,0,"FT",19,1.15,"R",1.28,874.5,28.28,1.07,27.47,5.08,1.44,6.48,542.5,0,54.99841796875,1.01,0,73.3299999999996,4,-1
"6639",9877,1,"SA",22,1.48,"R",1.16,703,27.9021212121212,1.09,12.56,3.85,0.853333333333333,9.28,576.42,0,51.9890234375,1,0,96.22,4,-1
"6640",9984,30,"SO",18,0.68,"P",1.07,267,14.23,1.09,40.33,25,0,44,161.01,0.1892237067,64.46875,1,0,11.7499999999999,5,2
"6641",9988,1,"SN",18,1,"P",1.18,321,47,1,40.88,23,0,39,200.64,0.0334019372,73.078125,1.04,1,0,3,-1
"6642",9997,0,"SF",19,0.667142857142857,"P",1.25,250,9,1,64.27,0,0.63,37,149.746285714286,0,40.5078125,1.08,1,0,3,-1
"6643",9979,500,"SO",23,2.81,"P",2,2650,4,2,0,12,4,32,94,0,73.75,1,2,644,3,-1
"6644",-10006,1,"SA",19,1,"P",1.2,518,13,1,0,23,1,30,105.5,0,68.4375,1.02,1,0,3,-1
"6645",-9960,1400,"SO",25,1,"P",1,2631,1,4,0,26,6,26,858.82,0,69.640625,3,1,0,3,1
"6646",-9995,0,"SB",20,1,"P",1.215,2200,8,1,59,14,3,21,2076,0.3080344275,69.390625,2,1,123,3,0
"6647",9944,400,"SO",21,4,"P",1.92,746.5,25,2,246.26,10,3.03,21,419.66,0,14.298828125,1,2,0,2,-1
"6648",-10004,1,"SB",22,1,"P",1.28933333333333,950,28,1,33.01,7,2,20,359.416666666667,0,58.2890625,1,1,916,3,-1
"6649",-9974,0,"SC",20,3,"P",1,349.5,5,1.215,41,19,2,17,183.457333333333,0.139377262,45.875,1,0,134.85,5,2
"6650",-9991,0,"SL",46,2,"P",1,500,6,2,1,6,5.01,17,938.15,0.0779877636,82.75,1,2,343,3,2
"6651",9975,0,"SO",19,1,"P",1.21,500,10,1,6.58,14,2,7,1,0,83.390625,1.03,1,0,3,-1
"6652",-9987,0,"SO",18,1,"P",1.01,419,9.27,1.02,4.09,12,0,4,105.07,0.0458211851,59.515625,1,0,1.18043478260856,5,1
"6653",9996,1,"SO",19,4,"P",1,550,2,1,0,14.83,1.59,3,31,0,44.1171875,1,1,30,3,1
"6654",-9952,0,"SF",18,1,"P",1.18,169.625,13.43,1.04,43.01,17,0,3,96.24,0.0159014193,44.6953125,1.05,0,-6.23856521997368e-13,5,-1
"6655",-9942,0,"SO",22,1,"P",3,922.5,2,1,675,9.86,3,2,483.16,0.2929516966,61.8046875,4,0,195.36,1,1
"6656",-9978,400,"SO",47,1,"P",1,150,2,3,26,7,1,12.95,156,0.1468723323,23.69921875,1.44,1,0,3,3
"6657",9971,0,"SO",21,3,"P",1.2,762,15.0175,1.24,16.41,18.85,3.17,21.9228571428571,219.97,0.0734438759,58.171875,1.04,0,47.3299999999998,5,-1
"6658",-9982,820,"SD",31,3,"R",1.33,1232.5,43,3,56.9933333333333,3.37,0,5.74,1013.47,0.1796430079,35.546875,1,2,0,3,-1
"6659",-9948,560,"SM",26,3,"R",2,687.5,4,2,70,8.83,1.63,18.1,391.6,0.0248522381,63.4921875,2,1,0,3,0
"6660",9977,0,"SL",18,1,"P",1.31,269.133333333333,9,2,56.24,8.4375,0.87,4,156.97,0.3114960808,52.1953125,1,2,0,3,-1
"6661",-9956,640,"SB",19,1,"R",1,312.833333333333,3,2,61,11.7291666666667,0,22.8414285714286,299.31,0,39.0625,1,1,0,3,2
"6662",-9964,0,"SO",21,2,"P",1,1200,5,1,196,12.61,3,28.32,404,0,61.453125,1,0,507.95,2,2
"6663",-10007,0,"SA",28,1,"R",1,200,4,1,51,4.32,1.04,7.46,608.196666666667,0,51.7109375,3,1,0,3,0
"6664",9946,300,"SC",18,0.941666666666667,"R",1.13,300.75,20.0333333333333,1.03,54.69,14.2325,0.242325581395349,24.335,169.33,0.047735157,71.71875,1,0,1.71499999999992,5,0
"6665",10005,0,"SO",24,0.99,"R",1.17,434,24.17,1.18,60.91,2.54,0.57,4.69,490.44,0.0977142346,40.1640625,1.01,0,1.29999999999961,5,-1
"6666",-9994,500,"SB",27,3.15,"H",1.18,1519.5,29.26,1.53,26.21,6.44,2.83,10.95,1332.17,0.1116113751,50.8125,1.01,0,611.08,5,-1
"6667",9976,1,"SC",25,1.74,"R",1.15,1104,27.07,1.07,22.88,2.44,0.48,6.03,856.28,0.0954713726,55.90625,1.01,0,180.96,5,-1
"6668",9972,0,"SF",24,1.05,"R",1.13,805.75,28.28,1.07,41.27,4.02,0.73,7.61,742.03,0.0949926213,70.875,1,0,35.2199999999997,5,-1
"6669",-9963,0,"SH",18,1,"P",2,750,2,1,0,9,0,25,0,0,58.1796875,2,1,0,3,1
"6670",-10001,0,"SK",21,3,"P",1.18,1095.98214285714,13,2,0,6,3,37,489.15,0,66.234375,1,1,1337,3,-1
"6671",-9941,0,"SB",24,1.15,"R",1.29,562.5,18,1.57,109.58,3.82,1.745,7.23,574.81,0.4748216746,13.197265625,1.11,0,23.6899999999997,5,-1
"6672",9938,0,"FT",24,1.89,"R",1.24,851.25,27.13,1.12,20.57,3.44,1.04,5.59,683.85,0,51.693984375,1.01,0,47.2999999999998,4,-1
"6673",9998,0,"SD",20,1,"P",1.2,800,11,2,46,6,2,22,652,0.0971797411,80.890625,1,1,0,3,2
"6674",9993,340,"SB",20,1,"P",1,498,6,1,11.78,10,3,17,155.65,0.0589028774,65.609375,1,1,0,3,2
"6675",-9968,0,"SO",20,1,"P",1.27,1250,14,2,15.57,24,3,61,156,0,63.7109375,1,2,0,3,1
"6676",9983,0,"SA",20,1,"P",1,450,5,1,38.745,14,1,16,221.68,0.1698454199,56.1015625,2,1,161,3,0
"6677",9959,0,"SO",18,1,"P",1,312.375,2,1.04,0,18,0,14,47.93,0.1881344672,44.140625,1.01,0,-4.99369434692198e-13,5,-1
"6678",9950,1,"SB",18,1,"P",2,495.75,2,1.14,1,1,1,7,196.365,0,59.3984375,1.11,0,5.51999999999966,5,-1
"6679",10003,300,"SC",20,1,"P",1.26,452.5,10,1.16,32,0,0.89,6,229.31,0.3049813677,62,1.1,0,13.8499999999995,5,-1
"6680",9937,1,"SD",27,1,"P",1,1623,2,2,0,3,3,5,960.965,0.2809370048,40.7578125,2,2,0,1,1
"6681",9940,1,"SO",18,1,"P",1,500,3,1,0,9,0,2,178.26,0.1375791291,71.640625,1,1,28,3,3
"6682",9992,1,"SC",19,1,"P",1.24,403,33,1,42.6766666666667,6.19,0.585,12.5425,345.12,0.2330622342,52.859375,1,1,0,3,-1
"6683",9949,1,"SF",19,2,"R",1,255.833333333333,2,1.12,65,10.28,0.78,16.21,222.906666666667,0.0894000749,54.4609375,1,0,96.15,5,1
"6684",9980,0,"SD",20,1,"P",1.18,901.25,28.84,1.21,27.65,3.82,1.62,9.81,592.55,0.1514580837,55.606166992188,1.03,0,1.94999999999961,5,-1
"6685",9962,1,"SA",22,1,"P",1.18,704.02380952381,25.37,1.09,26.82375,15.2,2.63,19.94,343.96,0,81.5,1,0,5.14999999999956,5,-1
"6686",9953,0,"SO",27,1,"R",1.136,1195.75,25.16,1.25,22.44,1.8,0.87,6.31,810.415,0,51.6648828125,1,0,272.27,4,-1
"6687",9947,0,"SF",21,5,"P",1.2,896.5,32.79,1.39,30.6366666666667,14.05,3.24333333333333,24.56,374.57,0,65.5169921875,1.03,0,115.76,4,-1
"6688",10049,940,"SO",24,3.13,"P",1.33,1070,35,1,62.22,14,2,54,246.28,0.0866004478,37.609375,1.07,0,485.91,5,-1
"6689",10067,0,"SC",18,1,"P",1.08,223.5,23,1,67.43,20,0,35,260.17,0,48.9140625,1,1,0,3,1
"6690",10057,0,"SO",18,1,"P",1.51,864,25.49,1.86,160.93,27,0,32,372.34,0.5328556709,61.6484375,1,0,239.14,5,1
"6691",-10053,1,"SE",18,1,"P",1.19,304.5,35.73,1.04,54.76,9,0.19,23,332.62,0.3127178,77.40625,1.09,0,2.03999999999947,5,-1
"6692",-10040,880,"SO",19,1,"P",3,750,3,3,0,10,2,15,0,0.0172768199,89.34375,2,2,0,3,1
"6693",-10061,0,"SC",24,1,"P",1.17,5750,18,2,0,7,7,12,2263,0.1951420149,65.015625,1,1,274,3,1
"6694",10062,0,"SO",18,0.61,"P",1.18,224.5,10.49,1.04,34.33,24,0,11,81.37,0.0439655446,39.609375,1.01,0,-5.80655523663154e-13,5,-1
"6695",-10044,0,"SE",24,2,"P",1.16,2027.5,32,1,0,14.3466666666667,5.22,5,981.76,0.0662794597,48.625,1,1,1778,3,-1
"6696",-10013,0,"SO",23,1.42,"R",1.146,1007.25,61,1,27.92,2.56,1.52,2,683.66,0,50.32728515625,1.03,0,61.6799999999997,5,-1
"6697",10051,480,"SC",24,5,"P",1.37,1850,15,2,0,27,4,20.7875,0,0.0992519313,41.2265625,1,1,0,3,1
"6698",-10034,2,"SO",39,1,"R",7,2000,5,1,125.34,9.95333333333333,0,11.62,216,0.4666831633,33.8046875,3,1,0,3,2
"6699",10019,0,"SA",19,1,"P",1,1300,3,1,1,14.68,1,20.1423333333333,1,0,82.046875,1,1,0,3,1
"6700",-10038,0,"SH",33,1,"H",1,3009,2,1,0,9.48,3.3,12.93,1103.505,0.0515725901,26.96484375,1.17,1,0,3,-1
"6701",10020,1,"SA",19,1,"P",1.05,207,16,1.01,36,10.735,0.84,11.16,101.26,0.0099972928,42.484375,1.06,0,2.10999999999952,5,3
"6702",10068,0,"FT",18,0.97,"R",1.31,1079,26.71,1.08,30.24,5.3,2.2,7.48,530.82,0,57.27525390625,1.01,0,87.5199999999997,4,-1
"6703",10036,500,"SO",22,0.98,"R",1,596,2,2,0,7.41,1.242,12.48,326.44,0.0831932649,39.0546875,2,2,0,3,1
"6704",10064,1,"FT",30,1,"R",1.22,1069.5,27.33,1.17,29.08,3.08,1,5.18,894.42,0,44.11638671875,1.09,0,27.7899999999997,4,-1
"6705",10063,0,"SO",22,1.49,"R",1.126,625,27.58,1.05,30.03,2.3,1.03,8.234,567.552,0.0672747612,70.390625,1.02,0,6.03999999999962,5,-1
"6706",10054,0,"FT",22,1,"P",1.23,548.357142857143,28.28,1.21,37.42,8.85,2.29,10.72,384.32,0,58.6349609375,1.02,0,3.55999999999958,4,-1
"6707",10047,1,"SO",23,0.93,"R",1.26,337.5,21.84,1.11,57.33,4.24,0.69,5.66,424.74,0.0963543355,32.9140625,1.04,0,12.4099999999996,5,-1
"6708",10042,0,"SO",25,0.91,"R",1.15,554.5,27.62,1.09,38.93,2.37,1.18,7.03,554.33,0.3478665175,53.3046875,1.02,0,6.27999999999964,5,-1
"6709",10037,0,"SB",19,1.6,"R",1.28,494.25,23.41,1.28,34.67,8.59,1.66,10.45,727.01,1.2113239132,16.97265625,1.03,0,89.3299999999997,5,-1
"6710",10052,0,"SO",17,0.53,"P",1.23,165.125,11.35,1.02,34.58,11,0.1,10,56.31,0,38.625,1.02,0,-6.03677108301781e-13,5,-1
"6711",10033,1,"SO",20,0.94,"R",1.186,382.5,31.51,1.01,49.7,7.36,1.07,11.35,440.59,0.0371867764,61.265625,1.04,0,0.0899999999995435,5,-1
"6712",10031,0,"SH",24,1.04,"R",1.12,1178.75,29.37,1.1,26.9,2.39,0.65,5.19,753.25,0,55.85048828125,1.02,0,41.0399999999997,4,-1
"6713",10027,0,"SO",19,0.9,"R",1.18,189,12.36,1.01,40.21,9.75,0.65,14.7766666666667,155.82,0.0492341124,52.046875,1.08,0,1.63999999999942,5,-1
"6714",10025,0,"SO",22,1.19,"R",1.18,536,20.41,1.16,32.97,2.47,0.62,5.37,508.71,0.1700848648,34.234375,1.06,0,2.60999999999959,5,-1
"6715",10016,0,"SO",19,0.93,"R",1.206,256,35.2,1,50.76,7.2,0.39,12.5466666666667,259.71,0.0280573845,59.6484375,1.04,0,0.809999999999487,5,-1
"6716",10014,0,"SE",22,3,"P",1.14,985,22.04,1.18,8.58,13.89,3.36,16.1866666666667,332.96,0,60.646328125,1.03,0,3.56999999999976,4,-1
"6717",10021,0,"SC",21,3,"P",1.17,984,27,1,26.6,2,2.47,53,560.67,0.1136828535,63.921875,1,1,3,3,4
"6718",10011,1,"SA",19,2,"P",1.19,500,13,1,0,15,1,26,61,0.0585507867,77.546875,1.03,1,0,3,-1
"6719",10029,1,"SB",20,3,"P",1.366,954,19,1,75,13,3,13,397.37,0.0557912015,88.78125,1,1,1188,3,-1
"6720",10046,0,"SD",27,1,"P",1,1513,2,2,0,3,3,5,930.625,0.2647195887,43.1875,2,2,0,1,1
"6721",10065,0,"SM",18,1,"R",1.21,329.75,30.06,1.051,33.6,8.42333333333333,0.15,10.65,315.7,0,52.3359375,1.04,0,0.0399999999994202,5,-1
"6722",10058,1,"SG",25,1,"R",1,820.166666666667,2,1,29.17,4.86,1.12,10.6966666666667,527.59,0.1332549429,52.140625,1,1,0,3,0
"6723",10041,1,"FT",22,0.94,"R",1.24,875,20.7,1.3,65.76,5.72,1.17,4.53,564.01,0.1259881733,25.84765625,1.04,0,15.3099999999996,5,-1
"6724",10024,0,"SO",21,1,"R",1.2,509.5,19.67,1.09,75.84,2.66,0.55,6.12,458.78,0.1273088027,21.53515625,1.05,0,2.7499999999996,5,-1
"6725",10012,0,"FT",20,0.98,"P",1.23,908.5,33.0233333333333,1.27,30.52,9.23,2.04,16.07,528.58,0.2607439505,81.578125,1.01,0,32.5399999999996,5,-1
"6726",10010,1,"SO",22,1,"R",1.206,504,21.3,1.13,41.65,1.57,0.66,5.88,509.94,0,38.672734375,1.07,0,1.24999999999961,4,-1
"6727",10113,100,"SO",18,0.69,"P",1.18,544.5,13.884,1.11,8.074,15,0,45,125.08,0,68.421875,1.03,0,-5.98561200604308e-13,5,-1
"6728",10131,400,"SO",20,1.34,"P",1.155,500,10,1,0,19,1.86,38,154.56,0,66.703125,1,1,0,3,0
"6729",10109,680,"SE",19,0.74,"P",1.17,478,13,1.16,0,7,1,34,315.71,0.2092446177,45.25,1.08,0,16.9299999999996,5,-1
"6730",10115,1,"SB",19,1,"P",1.09,100,8,1,32.73,6,1,33,160.46,0.125551024,46.484375,1.07,1,0,3,3
"6731",-10102,1,"SK",22,1,"P",1.47,3500,11,3,64.87,22,4.39,29,61,0,93.3125,1,3,2843,3,4
"6732",10084,0,"SB",18,1,"P",1.07,190.5,13.14,1.02,38.79,8,0,18,108.5025,0,80.3125,1,0,0.000434782608538171,5,1
"6733",10114,0,"SH",25,1,"R",1.84,950,8,2,160,4,4,16,637.24,0.7414064519,59.703125,1,2,864,3,1
"6734",10105,600,"SO",18,0.65,"P",1.306,394.25,31.0873116883117,1.07,30.24,4,0,7,403.69,0,42.71875,1.03,0,6.14999999999952,5,-1
"6735",-10095,1,"SE",19,1,"P",1.11,546.75,19,1.15,16.58,5,1,7,330.77,0.2202906669,58.6796875,1,0,23.2599999999999,5,2
"6736",-10086,760,"SH",44,1,"R",1.74,2800,10,1.55,114.18,10.35,4.73,5,186,0,46.8203125,1.29,0,187.12,5,4
"6737",-10093,0,"SD",40,1,"H",1.43,200,19,2,0,8.6,9,3,218,0,57.1875,1,2,0,3,2
"6738",-10104,0,"SM",25,5,"P",1.19,1881.5,12,1,0,4,3.77,1,569.88,0.0461968883,52.390625,1.01,0,452.22,5,-1
"6739",10071,1,"SO",39,1.35333333333333,"R",1,8543.5,2,1,0,0,8,1,3835.01,0.0305517369,35.21875,1,1,0,3,1
"6740",-10106,1,"SO",20,1,"P",1.24,274,15,2,57.07,9.04,1.56,11.94,216.155,0.2705064937,30.62890625,1.125,1,0,3,2
"6741",-10134,0,"SA",22,3,"P",1.25,650,22,1,0,11.01,3.04,21.63,681,0.1420177291,61.578125,1,1,2054,3,0
"6742",10110,900,"SO",38,1.17,"H",1.45,29900,8,1,35,10.2833333333333,5,9.55,2139,0.0976832556,59.796875,2,1,0,3,1
"6743",-10070,0,"SO",36,1,"R",8,1018,2,1,681,16.83,8,17.32,1043.21,0.578621529,51.0234375,4,0,195.72,5,1
"6744",-10096,1300,"SO",36,1,"H",2.4,4700,25,2.79,671,10.24,0,18.96,2388,0,59.375639648438,2.12,0,678.87,5,2
"6745",10094,0,"SF",23,1,"R",1.16,526,19.24,1.29,45.76,5,0.63,4.13,522.48,0,39.9378125,1,0,41.95,5,0
"6746",10128,0,"SO",18,1,"P",1.04,213,16.115,1.06,64.76,10.5433333333333,0.29,18.7033333333333,175.016666666667,0.6759024896,79.671875,1,0,9.59999999999993,5,1
"6747",-10083,800,"SC",22,1,"R",2,50,5,3,30,9.76,1.75,13.6466666666667,303.75,0.4129495593,22.6875,4,3,0,3,0
"6748",10129,0,"SD",23,0.99,"R",1.14,1045.75,20.92,1.1,22.29,4,1.02,6.5,757.19,0.0525756344,61.796875,1.04,0,13.1499999999997,5,-1
"6749",10127,1,"SA",20,1,"R",1.13,1004.5,27.86,1.15,25.45,4.25,1.09333333333333,8.36,612.62,0.0284113942,55.4296875,1.03,0,30.4499999999996,5,-1
"6750",10121,6040,"SM",40,0.82,"H",1.5525,5362,30.04,1.8,94.78,13.174,6.6,15.51,1953.67333333333,0,56.282124023438,1.15,0,268.94,4,-1
"6751",10119,1,"SB",23,1.02,"P",1.22,355.5,23.61,1.09,44.53,6.81,1.34,13.9333333333333,337.36,0.2685753955,57.9453125,1.03,0,1.75999999999953,5,-1
"6752",-10116,400,"SA",22,1,"P",1,1000,5,3,26.52,5,4,5,592.9075,0.2970565418,71.375,1,3,73,3,0
"6753",-10111,0,"SB",29,1,"R",1.27,548,19.22,1.53,111.99,2.64,1.55,4.51,662.84,0,16.90234375,1.18,0,16.0199999999997,5,-1
"6754",10108,0,"SO",19,0.97,"R",1.296,201.5,30.33,1,51.805,9.3,0.366666666666667,13.1469444444444,210.18,0,50.0480078125,1.02,0,0.149999999999469,4,-1
"6755",10101,0,"SB",22,1.08,"R",1.206,834.25,22,1.08,23.22,2.8,0.87,5.31,651.85,0,53.4309765625,1.03,0,1.00999999999961,4,-1
"6756",10099,1,"SB",22,1.13,"R",1.196,837.5,22.89,1.05,22.77,2.53,0.74,5.69,588.26,0,59.0703125,1.01,0,0.349999999999595,5,-1
"6757",10122,300,"SO",20,2,"P",1.22,350,16,1.19,26.3,23,1,10,1,0,90.765625,1,0,122.701428571429,5,0
"6758",10090,500,"SB",21,2.09,"R",1.246,350,21.796,1.11,45.36,7.8,0.75,11.44,262.95,0,47.182109375,1.02,0,113.89,4,-1
"6759",10081,0,"SO",20,1.28,"R",1.266,248.5,24.9175,1.03,30.5316666666667,11.68,1.29,14.5677777777778,210.615,0,56.9108203125,1.06,0,5.3999999999995,4,-1
"6760",10076,0,"SO",24,1.84,"R",1.106,953.25,27.7254545454545,1.25,21.95,1.89,0.83,4.52,590.5,0,48.9075455729167,1.03,0,136.41,4,-1
"6761",10075,600,"SB",25,1.49,"R",1.216,1037,23.47,1.13,19.52,1.65,0.68,4.57,967.08,0,51.5503515625,1.01,0,17.0899999999997,4,-1
"6762",10072,1,"FT",19,1.17,"R",1.25,712.5,23.99,1.11,38.49,5.6,0.81,6.88,449.3,0,47.371953125,1.01,0,25.5099999999996,5,-1
"6763",10092,1,"SL",19,1,"P",1.33,267.357142857143,38,1,47.74,10,0.663333333333333,7,307.2,0.1252673371,39.8671875,1,1,0,3,-1
"6764",10097,0,"SO",20,1,"P",1.25,950,18,1,9,7,0,8,367.645,0.5293373615,62.34375,1,1,915,3,-1
"6765",10074,0,"SF",20,1,"P",3,950,2,2,0,0,1,3,0,0.1892570951,37.75,2,2,0,3,1
"6766",-10112,0,"SL",21,1,"P",1.35,650,11,2,0,6,1,64,93,0.5100476462,34.984375,1,2,46,3,-1
"6767",10100,0,"SC",22,1,"P",1.54,1100,26,1,0,2,4,1,689.03,0.1413084851,57.96875,2,1,136,3,1
"6768",10126,0,"SF",19,1,"P",1,600,1,1,41.18,27,0,1,185,0.1575203533,39.671875,1,1,391,3,1
"6769",10123,0,"SO",19,1,"P",1,100,4,2,0,12.8865714285714,0,15.1391666666667,182.02,0.2126022209,57.671875,1,1,109,3,2
"6770",10079,0,"SC",24,1,"R",1.88,669.5,14.69,1.43,109.06,6.81,0.91,13.39,424.84,0.0895493424,58.609375,3,0,64.3,5,0
"6771",10087,460,"SH",21,1,"R",1.116,573.5,18.72,1.2,56.51,3.54,0.61,8.405,563.053333333333,0.1343260817,46.8671875,1,0,66.29,5,0
"6772",10125,1,"SO",19,0.98,"R",1.29,213.75,17.4883333333333,1.12,46.41,11.975,0.81,15.4216666666667,131.23,0,59.3295703125,1.02,0,29.8233333333333,4,-1
"6773",10091,1,"SO",23,1,"R",1.206,842.5,28.0721212121212,1.11,25.16,2.75,0.88,6.18,541.38,0,54.0682942708333,1,0,47.37,4,-1
"6774",10078,0,"SO",31,1.54,"R",1.186,1198,25.5133333333333,1.35,18.51,0.59,1.278,4.23,972.757,0.0421261375,52.1796875,1.01,0,76.9399999999998,5,-1
"6775",10077,0,"SF",20,1.08,"R",1.16,727.5,25.9793333333333,1.09,27.06,5.59333333333333,1.06,7.46,625.8675,0.0278521721,54.7890625,1.01,0,10.8399999999996,5,-1
"6776",-10157,1,"SB",22,2,"P",1.24,100,26,1.28,48.72,13,3,42,392.65,0.1940486096,47.4765625,1,0,200.97,5,0
